file_path,role,keep_use_archive_delete,reason,notes
data/raw/boamp_sample/boamp_2019_p12.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2019_p10.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2017_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2015_p11.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2015_p6.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2021_p1.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2019_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2017_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2017_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2024_p5.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2019_p9.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2022_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2017_p6.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2020_p6.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2020_p9.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2016_p9.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2021_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2024_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2020_p5.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2018_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2024_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2023_p8.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2015_p8.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2019_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2016_p10.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2021_p8.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2016_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2024_p6.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2019_p8.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2016_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_sample/boamp_2023_p1.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/decp/decp.parquet,supporting project file,keep_use,No safe delete decision without deeper dependency analysis,
data/raw/boamp_full/2023_p18.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p7.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p12.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p15.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p17.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p13.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p15.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p9.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p9.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p2.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p24.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p35.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2023_p1.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2023_p16.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p7.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2022_p16.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p30.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p3.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p32.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p16.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p35.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p1.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2021_p16.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p14.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2020_p23.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p19.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p17.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p28.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p15.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p21.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p29.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2024_p30.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p12.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2019_p26.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2018_p13.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p4.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2017_p23.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2016_p19.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p16.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
data/raw/boamp_full/2015_p22.json,historical raw BOAMP cache,archive,Older raw cache; current raw data lives under data/raw/boamp_current,
