notice_id,scenario,role,buyer_id,buyer_name,buyer_key,object,cpv,category,need_id,start_date,declared_duration_months,duration_missing_flag,estimated_end_date,true_event,true_source_id,candidate_type,noise_types_applied,large_buyer_flag
SYN_MEDIUM_TRUE_00039,medium,candidate,B0180,Conseil départemental de la Sarthe 180,NAME:departemental sarthe 180,maintenance du logiciel métier patrimoine et accompagnement au déploiement,72261000,Software & Applications,maintenance logiciel métier,2018-07-07,,1,,0,SYN_MEDIUM_SRC_00039,true_recurrence,none,False
SYN_MEDIUM_FALSE_00039_00,medium,candidate,B0176,Université de Nantes 176,NAME:nantes 176,prestations d'audit de sécurité du système d'information,48219300,Software & Applications,audit sécurité SI,2018-02-23,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_00040,medium,source,B0091,ONIRIS 091,NAME:oniris 091,maintenance du logiciel métier ressources humaines,48611000,Software & Applications,maintenance logiciel métier,2020-10-25,60.0,0,2025-10-25,0,SYN_MEDIUM_SRC_00040,source,none,False
SYN_MEDIUM_SRC_00041,medium,source,B0310,Ville de Saint-Nazaire 310,NAME:saint nazaire 310,hébergement cloud et infogérance de plateformes numériques dans le cadre d'un accord-cadre,48820000,Cloud & Infrastructure,hébergement cloud,2016-12-30,,1,2020-12-30,0,SYN_MEDIUM_SRC_00041,source,missing_duration,False
SYN_MEDIUM_FALSE_00041_00,medium,candidate,B0310,Ville de Saint-Nazaire 310,NAME:saint nazaire 310,prestations d'audit de sécurité du système d'information et accompagnement au déploiement,72514000,Cloud & Infrastructure,audit sécurité SI,2021-06-02,,1,,0,SYN_MEDIUM_SRC_00041,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_00042,medium,source,B0050,CHU de Nantes 050,NAME:nantes 050,infogérance de l'infrastructure informatique pour plusieurs sites,48820000,Cloud & Infrastructure,infogérance infrastructure,2020-12-25,,1,2024-12-25,0,SYN_MEDIUM_SRC_00042,source,missing_duration,False
SYN_MEDIUM_SRC_00043,medium,source,B0297,SEMITAN 297,NAME:semitan 297,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32000000,Telecom & Networks,télécommunications,2015-04-24,24.0,0,2017-04-23,1,SYN_MEDIUM_SRC_00043,source,none,False
SYN_MEDIUM_TRUE_00043,medium,candidate,B0297,SEMITAN 297,NAME:semitan 297,services de télécommunications fixes et mobiles,32400000,Telecom & Networks,télécommunications,2016-11-28,,1,,0,SYN_MEDIUM_SRC_00043,true_recurrence,cpv_reclassification,False
SYN_MEDIUM_SRC_00044,medium,source,B0230,Ville de Nantes 230,NAME:nantes 230,"fourniture d'équipements réseau et prestations associées incluant support, formation et maintenance",32000000,Telecom & Networks,équipements réseau,2016-09-25,,1,2020-09-25,0,SYN_MEDIUM_SRC_00044,source,missing_duration,False
SYN_MEDIUM_SRC_00045,medium,source,B0272,Conseil départemental de la Sarthe 272,NAME:departemental sarthe 272,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,79512000,Digital Workplace & Collaboration,poste de travail,2017-01-13,,1,2021-01-13,0,SYN_MEDIUM_SRC_00045,source,missing_duration,False
SYN_MEDIUM_FALSE_00045_00,medium,candidate,B0272,Conseil départemental de la Sarthe 272,NAME:departemental sarthe 272,"prestations d'audit de sécurité du système d'information incluant support, formation et maintenance",72212732,Cybersecurity,audit sécurité SI,2018-05-03,,1,,0,SYN_MEDIUM_SRC_00045,false_candidate_same_buyer,false_candidate,False
SYN_MEDIUM_SRC_00046,medium,source,B0054,Département de la Vendée 054,NAME:vendee 054,développement d'une application web cartographique et accompagnement au déploiement,72000000,IT Services & Consulting,développement application web,2017-07-13,12.0,0,2018-07-13,0,SYN_MEDIUM_SRC_00046,source,none,False
SYN_MEDIUM_SRC_00047,medium,source,B0078,SDIS 44 078,NAME:sdis 44 078,solution collaborative et environnement de travail numérique pour plusieurs sites,48218000,Digital Workplace & Collaboration,poste de travail,2021-02-17,48.0,0,2025-02-17,0,SYN_MEDIUM_SRC_00047,source,none,False
SYN_MEDIUM_FALSE_00047_00,medium,candidate,B0078,SDIS 44 078 Groupement de commandes,NAME:sdis 44 078,tierce maintenance applicative pour finances,48000000,Software & Applications,maintenance logiciel métier,2026-11-16,,1,,0,SYN_MEDIUM_SRC_00047,false_candidate_same_buyer,false_candidate|legal_form_variation,False
SYN_MEDIUM_FALSE_00047_01,medium,candidate,B0078,SDIS 44 078,NAME:sdis 44 078,développement d'une application web documentaire,48218000,IT Services & Consulting,développement application web,2025-02-27,,1,,0,SYN_MEDIUM_SRC_00047,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00048,medium,source,B0004,CHU de Nantes,NAME:nantes,assistance à maîtrise d'ouvrage numérique pour plusieurs sites,79411000,AMOA numérique,AMOA numérique,2019-04-21,48.0,0,2023-04-21,1,SYN_MEDIUM_SRC_00048,source,none,True
SYN_MEDIUM_TRUE_00048,medium,candidate,B0004,CHU de Nantes,NAME:nantes,assistance à maîtrise d'ouvrage numérique,72224000,AMOA numérique,AMOA numérique,2022-12-19,,1,,0,SYN_MEDIUM_SRC_00048,true_recurrence,cpv_reclassification,True
SYN_MEDIUM_FALSE_00048_00,medium,candidate,B0000,Ville de Nantes,NAME:nantes,hébergement cloud et infogérance de plateformes numériques,79411000,Cloud & Infrastructure,hébergement cloud,2023-06-11,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_SRC_00049,medium,source,B0040,La Roche-sur-Yon Agglomération 040,NAME:roche sur yon agglomeration 040,développement d'une application web cartographique,72000000,IT Services & Consulting,développement application web,2018-07-22,48.0,0,2022-07-22,1,SYN_MEDIUM_SRC_00049,source,none,False
SYN_MEDIUM_TRUE_00049,medium,candidate,B0040,La Roche-sur-Yon Agglomération 040,NAME:roche sur yon agglomeration 040,"prestations de développement, intégration et maintenance web",72000000,IT Services & Consulting,développement application web,2022-05-05,,1,,0,SYN_MEDIUM_SRC_00049,true_recurrence,none,False
SYN_MEDIUM_SRC_00050,medium,source,B0019,Conseil départemental de la Sarthe,NAME:departemental sarthe,"infogérance de l'infrastructure informatique incluant support, formation et maintenance",72514000,Cloud & Infrastructure,infogérance infrastructure,2020-07-23,24.0,0,2022-07-23,0,SYN_MEDIUM_SRC_00050,source,none,False
SYN_MEDIUM_SRC_00051,medium,source,B0000,Ville de Nantes,NAME:nantes,fourniture d'équipements réseau et prestations associées dans le cadre d'un accord-cadre,32000000,Telecom & Networks,équipements réseau,2017-05-18,,1,2021-05-18,0,SYN_MEDIUM_SRC_00051,source,missing_duration,True
SYN_MEDIUM_FALSE_00051_00,medium,candidate,B0092,Ville de Nantes 092,NAME:nantes 092,"hébergement cloud et infogérance de plateformes numériques incluant support, formation et maintenance",32000000,Cloud & Infrastructure,hébergement cloud,2020-12-12,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_FALSE_00051_01,medium,candidate,B0000,Ville de Nantes,NAME:nantes,plateforme de valorisation des données territoriales,38221000,Data / BI / Cartography,data BI cartographie,2021-01-24,,1,,0,SYN_MEDIUM_SRC_00051,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_MEDIUM_FALSE_00051_02,medium,candidate,B0032,SDIS 44 032,NAME:sdis 44 032,prestations de maintien en condition opérationnelle de l'infrastructure,32000000,Cloud & Infrastructure,infogérance infrastructure,2021-05-15,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00052,medium,source,B0003,Département de Loire-Atlantique,NAME:loire atlantique,infogérance de l'infrastructure informatique,72700000,Cloud & Infrastructure,infogérance infrastructure,2019-03-20,12.0,0,2020-03-19,1,SYN_MEDIUM_SRC_00052,source,none,True
SYN_MEDIUM_TRUE_00052,medium,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,prestations de maintien en condition opérationnelle de l'infrastructure,72700000,Cloud & Infrastructure,infogérance infrastructure,2020-03-28,,1,,0,SYN_MEDIUM_SRC_00052,true_recurrence,none,True
SYN_MEDIUM_FALSE_00052_00,medium,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72700000,Cloud & Infrastructure,hébergement cloud,2020-02-25,,1,,0,SYN_MEDIUM_SRC_00052,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_FALSE_00052_01,medium,candidate,B0003,Département de Loire-Atlantique,NAME:loire atlantique,prestations informatiques,72700000,Digital Workplace & Collaboration,poste de travail,2021-11-29,,1,,0,SYN_MEDIUM_SRC_00052,false_candidate_same_buyer,false_candidate|same_or_generic_cpv_wrong_need,True
SYN_MEDIUM_SRC_00053,medium,source,B0296,Mairie de Laval 296,NAME:laval 296,développement d'une application web cartographique avec prestations associées,72590000,IT Services & Consulting,développement application web,2020-01-26,36.0,0,2023-01-25,0,SYN_MEDIUM_SRC_00053,source,none,False
SYN_MEDIUM_SRC_00054,medium,source,B0045,ONIRIS 045,NAME:oniris 045,solution collaborative et environnement de travail numérique dans le cadre d'un accord-cadre,79512000,Digital Workplace & Collaboration,poste de travail,2015-02-13,24.0,0,2017-02-12,0,SYN_MEDIUM_SRC_00054,source,none,False
SYN_MEDIUM_SRC_00055,medium,source,B0258,Université d'Angers 258,NAME:d angers 258,infogérance de l'infrastructure informatique dans le cadre d'un accord-cadre,72415000,Cloud & Infrastructure,infogérance infrastructure,2020-05-12,12.0,0,2021-05-12,1,SYN_MEDIUM_SRC_00055,source,none,False
SYN_MEDIUM_TRUE_00055,medium,candidate,B0258,Univ. d'Angers 258 Groupement de commandes,NAME:univ d angers 258,prestations de maintien en condition opérationnelle de l'infrastructure avec prestations associées,72415000,Cloud & Infrastructure,infogérance infrastructure,2021-05-24,,1,,0,SYN_MEDIUM_SRC_00055,true_recurrence,buyer_abbreviation|legal_form_variation,False
SYN_MEDIUM_FALSE_00055_00,medium,candidate,B0258,Université d'Angers 258,NAME:d angers 258,développement d'une application web documentaire,72415000,Cloud & Infrastructure,développement application web,2021-03-13,,1,,0,SYN_MEDIUM_SRC_00055,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00056,medium,source,B0035,Communauté de communes du Pays d'Ancenis 035,NAME:communes pays d ancenis 035,développement d'une application web citoyenne et accompagnement au déploiement,72200000,IT Services & Consulting,développement application web,2018-12-31,12.0,0,2019-12-31,0,SYN_MEDIUM_SRC_00056,source,none,False
SYN_MEDIUM_FALSE_00056_00,medium,candidate,B0343,SEMITAN 343,NAME:semitan 343,assistance à maîtrise d'ouvrage numérique et accompagnement au déploiement,72200000,AMOA numérique,AMOA numérique,2020-08-14,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|near_expected_end_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00057,medium,source,B0038,Université de Nantes 038,NAME:nantes 038,maintenance du logiciel métier finances,72261000,Software & Applications,maintenance logiciel métier,2016-10-20,48.0,0,2020-10-20,1,SYN_MEDIUM_SRC_00057,source,none,False
SYN_MEDIUM_TRUE_00057,medium,candidate,B0038,Université de Nantes 038,NAME:nantes 038,tierce maintenance applicative pour gestion des usagers pour plusieurs sites,72261000,Software & Applications,maintenance logiciel métier,2020-09-10,,1,,0,SYN_MEDIUM_SRC_00057,true_recurrence,none,False
SYN_MEDIUM_SRC_00058,medium,source,B0034,Ville de Saint-Nazaire 034,NAME:saint nazaire 034,prestations d'audit de sécurité du système d'information,79417000,Cybersecurity,audit sécurité SI,2021-02-11,72.0,0,2027-02-11,1,SYN_MEDIUM_SRC_00058,source,none,False
SYN_MEDIUM_TRUE_00058,medium,candidate,B0034,Ville de Saint-Nazaire 034,NAME:saint nazaire 034,prestations d'audit de sécurité du système d'information pour les besoins des services,72810000,Cybersecurity,audit sécurité SI,2027-03-18,,1,,0,SYN_MEDIUM_SRC_00058,true_recurrence,cpv_reclassification,False
SYN_MEDIUM_FALSE_00058_00,medium,candidate,B0034,Ville de Saint-Nazaire 034,NAME:saint nazaire 034,prestations informatiques,72300000,Data / BI / Cartography,data BI cartographie,2027-03-04,,1,,0,SYN_MEDIUM_SRC_00058,false_candidate_same_buyer,false_candidate|generic_short_object|near_expected_end_wrong_need,False
SYN_MEDIUM_SRC_00059,medium,source,B0270,La Roche-sur-Yon Agglomération 270,NAME:roche sur yon agglomeration 270,infogérance de l'infrastructure informatique,48820000,Cloud & Infrastructure,infogérance infrastructure,2017-02-10,48.0,0,2021-02-10,1,SYN_MEDIUM_SRC_00059,source,none,False
SYN_MEDIUM_TRUE_00059,medium,candidate,B0270,La Roche-sur-Yon Agglomération 270,NAME:roche sur yon agglomeration 270,exploitation et supervision des serveurs et réseaux,48820000,Cloud & Infrastructure,infogérance infrastructure,2022-05-11,,1,,0,SYN_MEDIUM_SRC_00059,true_recurrence,timing_outlier,False
SYN_MEDIUM_SRC_00060,medium,source,B0233,Département de Loire-Atlantique 233,NAME:loire atlantique 233,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72700000,Cloud & Infrastructure,hébergement cloud,2017-12-25,72.0,0,2023-12-25,1,SYN_MEDIUM_SRC_00060,source,none,False
SYN_MEDIUM_TRUE_00060,medium,candidate,B0233,Département de Loire-Atlantique 233,NAME:loire atlantique 233,hébergement cloud et infogérance de plateformes numériques pour plusieurs sites,72317000,Cloud & Infrastructure,hébergement cloud,2024-01-24,,1,,0,SYN_MEDIUM_SRC_00060,true_recurrence,cpv_reclassification,False
SYN_MEDIUM_SRC_00061,medium,source,B0002,Région Pays de la Loire,NAME:pays loire,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2020-08-15,,1,2024-08-15,1,SYN_MEDIUM_SRC_00061,source,missing_duration,True
SYN_MEDIUM_TRUE_00061,medium,candidate,B0002,Région Pays de la Loire,NAME:pays loire,assistance à maîtrise d'ouvrage numérique,71356300,AMOA numérique,AMOA numérique,2024-08-21,,1,,0,SYN_MEDIUM_SRC_00061,true_recurrence,none,True
SYN_MEDIUM_SRC_00062,medium,source,B0004,CHU de Nantes,NAME:nantes,services de télécommunications fixes et mobiles dans le cadre d'un accord-cadre,32400000,Telecom & Networks,télécommunications,2016-03-02,24.0,0,2018-03-02,1,SYN_MEDIUM_SRC_00062,source,none,True
SYN_MEDIUM_TRUE_00062,medium,candidate,B0004,CHU de Nantes,NAME:nantes,services de télécommunications fixes et mobiles,32420000,Telecom & Networks,télécommunications,2018-06-11,,1,,0,SYN_MEDIUM_SRC_00062,true_recurrence,cpv_reclassification,True
SYN_MEDIUM_FALSE_00062_00,medium,candidate,B0004,CHU de Nantes,NAME:nantes,licences bureautiques et services associés dans le cadre d'un accord-cadre,72212218,Digital Workplace & Collaboration,poste de travail,2018-05-21,,1,,0,SYN_MEDIUM_SRC_00062,false_candidate_same_buyer,false_candidate|near_expected_end_wrong_need,True
SYN_MEDIUM_FALSE_00062_01,medium,candidate,B0265,Communauté de communes du Pays d'Ancenis 265,NAME:communes pays d ancenis 265,prestations informatiques,32400000,Telecom & Networks,maintenance logiciel métier,2018-05-29,,1,,0,,false_candidate_other_buyer,different_buyer_similar_object|false_candidate|generic_short_object|near_expected_end_wrong_need|same_broad_category_wrong_need|same_or_generic_cpv_wrong_need,False
SYN_MEDIUM_SRC_00063,medium,source,B0011,Ville de Saint-Nazaire,NAME:saint nazaire,solution collaborative et environnement de travail numérique,79512000,Digital Workplace & Collaboration,poste de travail,2018-05-22,48.0,0,2022-05-22,1,SYN_MEDIUM_SRC_00063,source,none,False
SYN_MEDIUM_TRUE_00063,medium,candidate,B0011,COMMUNE DE SAINT-NAZAIRE - Direction des systèmes d'information,NAME:saint nazaire d,"solution collaborative et environnement de travail numérique incluant support, formation et maintenance",79512000,Digital Workplace & Collaboration,poste de travail,2023-01-14,,1,,0,SYN_MEDIUM_SRC_00063,true_recurrence,accent_removed|buyer_abbreviation|case_variation|legal_form_variation|timing_outlier,False
SYN_MEDIUM_SRC_00064,medium,source,B0008,Département de la Vendée,NAME:vendee,assistance à maîtrise d'ouvrage numérique pour les besoins des services,72224000,AMOA numérique,AMOA numérique,2016-05-15,48.0,0,2020-05-15,1,SYN_MEDIUM_SRC_00064,source,none,False
SYN_MEDIUM_TRUE_00064,medium,candidate,B0008,Département de la Vendée,NAME:vendee,assistance à maîtrise d'ouvrage numérique dans le cadre d'un accord-cadre,72224000,AMOA numérique,AMOA numérique,2019-12-26,,1,,0,SYN_MEDIUM_SRC_00064,true_recurrence,none,False
SYN_MEDIUM_FALSE_00064_00,medium,candidate,B0008,Département de la Vendée,NAME:vendee,"prestations data, BI et cartographie décisionnelle avec prestations associées",72224000,AMOA numérique,data BI cartographie,2017-01-31,,1,,0,SYN_MEDIUM_SRC_00064,false_candidate_same_buyer,false_candidate|same_broad_category_wrong_need,False
SYN_MEDIUM_SRC_00065,medium,source,B0176,Université de Nantes 176,NAME:nantes 176,solution collaborative et environnement de travail numérique pour les besoins des services,72413000,Digital Workplace & Collaboration,poste de travail,2015-07-29,48.0,0,2019-07-29,0,SYN_MEDIUM_SRC_00065,source,none,False
